Site.ID,Location,Lat,Long,Valid_from,AdjustedLat,AdjustedLong
29676,NOR,68.298733,15.076717,10/31/2014 1:00:00 AM,68.498733,14.326717
12802,NOR,63.898933,9.872117,11/4/2014 1:00:00 AM,63.898933,9.022117
12628,NOR,64.874442,10.894678,11/7/2014 1:00:00 AM,64.874442,10.144678
26035,NOR,64.533451,10.736397,12/8/2014 1:00:00 AM,64.533451,9.986397
11117,NOR,67.11505,14.01825,12/15/2014 1:00:00 AM,67.11505,13.26825
13108,NOR,65.573217,12.389317,12/16/2014 1:00:00 AM,65.598217,11.539317
13916,NOR,66.237417,12.866317,12/16/2014 1:00:00 AM,66.237417,12.116317
17175,NOR,68.637467,15.8543,1/7/2015 1:00:00 AM,69.55,15.25
13011,NOR,68.726454,16.859924,1/19/2015 1:00:00 AM,68.976454,16.109924
11207,NOR,68.083433,13.56725,1/20/2015 1:00:00 AM,68.283433,12.81725
13292,NOR,68.055767,13.543367,1/20/2015 1:00:00 AM,68.255767,12.793367
12676,NOR,64.631232,11.358215,2/16/2015 1:00:00 AM,64.631232,10.608215
13747,NOR,64.686327,11.257278,2/16/2015 1:00:00 AM,64.686327,10.507278
21955,NOR,62.103867,6.077617,2/18/2015 1:00:00 AM,62.2,4.75
11860,NOR,58.237874,6.601733,3/2/2015 1:00:00 AM,57.937874,6.601733
13652,NOR,60.441283,5.508933,3/20/2015 1:00:00 AM,60.55,4.45
11444,NOR,59.247183,5.450667,4/9/2015 2:00:00 AM,59.247183,4.700667
13053,NOR,59.161383,5.864583,4/9/2015 2:00:00 AM,59.161383,5.114583
12186,NOR,60.454405,5.622028,5/29/2015 2:00:00 AM,60.55,4.45
10971,NOR,66.035237,12.49889,6/5/2015 2:00:00 AM,66.035237,11.74889
11428,NOR,68.988733,17.398,6/12/2015 2:00:00 AM,69.738733,16.648
13944,NOR,69.005933,17.50165,6/12/2015 2:00:00 AM,69.705933,17.40165
11938,NOR,58.93025,5.99725,7/1/2015 2:00:00 AM,58.93025,5.24725
11934,NOR,58.92255,6.012567,7/1/2015 2:00:00 AM,58.92255,5.212567
11942,NOR,58.932467,5.988867,7/1/2015 2:00:00 AM,58.932467,5.238867
10215,NOR,62.84118,8.175857,7/10/2015 2:00:00 AM,63.06,6.71
10158,NOR,61.091833,5.8395,9/2/2015 2:00:00 AM,61.08,4.51
10545,NOR,69.335267,17.076217,9/2/2015 2:00:00 AM,69.835267,16.976217
11356,NOR,69.33725,17.02415,9/2/2015 2:00:00 AM,69.83725,16.92415
12072,NOR,60.354219,6.350023,9/3/2015 2:00:00 AM,60.165873,5.276258
11637,NOR,60.304419,4.975837,9/3/2015 2:00:00 AM,60.304419,4.225837
16855,NOR,60.385043,4.936819,9/3/2015 2:00:00 AM,60.385043,4.186819
12076,NOR,60.300778,6.240305,9/3/2015 2:00:00 AM,60.165873,5.276258
10067,NOR,60.438217,4.930833,9/3/2015 2:00:00 AM,60.438217,4.180833
12031,NOR,60.165873,6.026258,9/3/2015 2:00:00 AM,60.165873,5.276258
11701,NOR,60.52918,5.066512,9/3/2015 2:00:00 AM,60.52918,4.316512
19815,NOR,60.448467,4.94605,9/3/2015 2:00:00 AM,60.448467,4.19605
14375,NOR,60.513916,5.128535,9/3/2015 2:00:00 AM,60.513916,4.378535
13565,NOR,60.672983,5.397417,9/21/2015 2:00:00 AM,60.752,4.45
10720,NOR,70.103617,20.77085,9/28/2015 2:00:00 AM,70.603617,20.92085
10061,NOR,60.688317,4.734417,10/2/2015 2:00:00 AM,60.688317,3.984417
34438,NOR,62.174667,5.692583,10/12/2015 2:00:00 AM,62.2,4.75
32957,NOR,66.140317,12.91035,10/20/2015 2:00:00 AM,66.165317,12.16035
10960,NOR,65.862867,12.624533,11/15/2015 1:00:00 AM,65.862867,11.774533
12695,NOR,64.908217,11.844233,11/17/2015 1:00:00 AM,64.8,10.85
11863,NOR,58.243617,6.541933,11/24/2015 1:00:00 AM,57.943617,6.541933
13141,NOR,71.009403,25.912369,12/7/2015 1:00:00 AM,71.709403,26.412369
26738,NOR,59.167883,5.920667,12/9/2015 1:00:00 AM,59.167883,5.170667
28256,NOR,59.8994,5.532767,12/9/2015 1:00:00 AM,59.8994,4.782767
11604,NOR,59.916962,5.157186,12/18/2015 1:00:00 AM,59.916962,4.407186
13105,NOR,66.107567,12.177017,1/7/2016 1:00:00 AM,66.107567,11.427017
13775,NOR,68.282967,15.077383,1/26/2016 1:00:00 AM,68.482967,14.327383
13598,NOR,69.691312,18.650221,2/3/2016 1:00:00 AM,70.341312,18.650221
12723,NOR,65.017158,11.724247,2/5/2016 1:00:00 AM,65.017158,10.974247
21716,NOR,69.507955,17.906001,2/5/2016 1:00:00 AM,70.107955,17.906001
15341,NOR,61.847875,5.326369,2/8/2016 1:00:00 AM,61.87,4.5
10264,NOR,64.9774,11.728117,2/19/2016 1:00:00 AM,64.9774,10.978117
11967,NOR,59.244733,5.851067,3/1/2016 1:00:00 AM,59.244733,5.101067
31017,NOR,62.983417,7.777,3/30/2016 2:00:00 AM,62.983417,7.027
13491,NOR,63.355483,9.133583,4/1/2016 2:00:00 AM,63.405483,8.383583
27295,NOR,63.324917,9.110467,4/1/2016 2:00:00 AM,63.424917,8.360467
17135,NOR,59.4509,6.020583,4/7/2016 2:00:00 AM,59.4559,5.220583
10736,NOR,69.576983,20.243067,5/3/2016 2:00:00 AM,70.276983,20.403067
11274,NOR,67.533033,15.386383,6/14/2016 2:00:00 AM,67.6,14.35
21517,NOR,67.534833,15.314517,6/15/2016 2:00:00 AM,67.6,14.35
11677,NOR,60.537383,5.3434,8/18/2016 2:00:00 AM,60.55,4.45
10875,NOR,65.7337,12.5357,8/23/2016 2:00:00 AM,65.7587,11.7857
11712,NOR,60.497767,5.013333,8/29/2016 2:00:00 AM,60.497767,4.263333
27175,NOR,66.732986,13.330152,9/5/2016 2:00:00 AM,66.732986,12.580152
23136,NOR,60.257617,5.5877,9/7/2016 2:00:00 AM,60.1,4.75
11514,NOR,59.518317,5.244383,9/9/2016 2:00:00 AM,59.528317,4.444383
10093,NOR,61.497867,5.103433,9/9/2016 2:00:00 AM,61.497867,4.353433
10070,NOR,61.078017,4.895433,9/9/2016 2:00:00 AM,61.078017,4.145433
18257,NOR,59.027617,5.664933,9/13/2016 2:00:00 AM,59.027617,4.914933
27456,NOR,60.4724,5.66845,9/19/2016 2:00:00 AM,60.55,4.45
11798,NOR,61.892033,5.13925,9/19/2016 2:00:00 AM,61.87,4.5
13568,NOR,61.475283,5.278367,9/19/2016 2:00:00 AM,61.475283,4.528367
18659,NOR,59.675367,5.4236,9/19/2016 2:00:00 AM,59.675367,4.6236
11596,NOR,60.088617,5.1734,9/22/2016 2:00:00 AM,60.088617,4.4234
14682,NOR,68.308533,15.20675,9/27/2016 2:00:00 AM,68.508533,14.45675
11792,NOR,61.5827,4.877233,10/7/2016 2:00:00 AM,61.5827,4.127233
19578,NOR,60.502933,5.4266,10/21/2016 2:00:00 AM,60.55,4.45
13792,NOR,69.4776,17.564167,10/25/2016 2:00:00 AM,70.0776,17.564167
34337,NOR,67.95035,13.077717,11/4/2016 1:00:00 AM,67.90035,12.327717
27536,NOR,64.933875,11.409243,12/13/2016 1:00:00 AM,64.933875,10.659243
11204,NOR,68.084283,13.659167,12/20/2016 1:00:00 AM,68.284283,12.909167
10914,NOR,65.094833,12.02465,1/5/2017 1:00:00 AM,65.094833,11.27465
30737,NOR,68.33945,15.0358,1/11/2017 1:00:00 AM,68.48945,14.2858
25975,NOR,65.038507,11.459672,1/30/2017 1:00:00 AM,65.038507,10.709672
13231,NOR,59.77755,5.8298,3/7/2017 1:00:00 AM,59.77755,4.9798
11959,NOR,59.03735,5.92875,4/7/2017 2:00:00 AM,59.03735,5.17875
12390,NOR,63.618428,8.527698,5/4/2017 2:00:00 AM,63.618428,7.777698
12398,NOR,63.545333,8.383092,5/4/2017 2:00:00 AM,63.545333,7.613092
12396,NOR,63.66595,8.441398,5/5/2017 2:00:00 AM,63.66595,7.691398
13724,NOR,63.477192,9.133205,6/2/2017 2:00:00 AM,63.577192,8.033205
13892,NOR,63.54346,9.162297,6/2/2017 2:00:00 AM,63.64346,8.062297
11486,NOR,59.7604,5.341183,8/2/2017 2:00:00 AM,59.7604,4.591183
11216,NOR,68.018583,13.230733,8/8/2017 2:00:00 AM,68.268583,12.480733
11219,NOR,68.0588,13.179533,8/8/2017 2:00:00 AM,68.3088,12.429533
11858,NOR,58.2316,6.628533,8/31/2017 2:00:00 AM,57.9816,6.628533
33497,NOR,62.278483,7.101567,9/15/2017 2:00:00 AM,62.41,5.7
13273,NOR,64.551803,10.88465,10/4/2017 2:00:00 AM,64.551803,10.13465
21775,NOR,65.2275,12.143833,10/5/2017 2:00:00 AM,65.2025,11.393833
10968,NOR,66.35845,12.485017,10/23/2017 2:00:00 AM,66.35845,11.735017
11301,NOR,68.427567,15.851183,11/3/2017 1:00:00 AM,68.577567,15.101183
13016,NOR,70.049233,21.811667,11/8/2017 1:00:00 AM,70.549233,21.311667
10576,NOR,70.063783,21.90345,11/9/2017 1:00:00 AM,70.563783,21.40345
32077,NOR,63.162267,8.309633,12/19/2017 1:00:00 AM,63.162267,7.559633
31897,NOR,63.465617,8.727233,12/20/2017 1:00:00 AM,63.540617,7.627233
12397,NOR,63.664183,8.431683,12/20/2017 1:00:00 AM,63.664183,7.681683
12334,NOR,62.233417,5.486117,1/2/2018 1:00:00 AM,62.233417,4.736117
12267,NOR,62.4437,6.566017,1/3/2018 1:00:00 AM,62.41,5.7
10674,NOR,70.015133,29.2673,1/8/2018 1:00:00 AM,70.695133,30.2673
13235,NOR,60.127933,6.149933,1/10/2018 1:00:00 AM,60.127933,5.349933
12891,NOR,62.93255,8.0981,1/24/2018 1:00:00 AM,63.06,6.71
33837,NOR,65.065233,12.0875,1/28/2018 1:00:00 AM,65.065233,11.3375
10823,NOR,70.133233,22.442967,2/6/2018 1:00:00 AM,70.8,22.4
33057,NOR,70.215583,22.626583,2/6/2018 1:00:00 AM,70.8,22.4
28476,NOR,70.105183,20.754667,2/14/2018 1:00:00 AM,70.605183,20.904667
11164,NOR,68.290533,14.828483,2/28/2018 1:00:00 AM,68.490533,14.078483
31257,NOR,63.4621,7.856233,3/7/2018 1:00:00 AM,63.4621,7.106233
12867,NOR,62.97375,7.646183,3/8/2018 1:00:00 AM,62.99875,6.896183
12126,NOR,59.759167,5.721467,3/19/2018 1:00:00 AM,59.759167,4.971467
11119,NOR,67.149783,13.991,3/23/2018 1:00:00 AM,67.149783,13.241
13279,NOR,65.708217,12.588817,3/23/2018 1:00:00 AM,65.75,11.75
14976,NOR,65.893017,12.329983,3/23/2018 1:00:00 AM,65.893017,11.579983
11206,NOR,68.081017,13.629133,3/23/2018 1:00:00 AM,68.281017,12.879133
10873,NOR,65.440933,12.626917,3/23/2018 1:00:00 AM,65.465933,11.776917
10475,NOR,66.809633,13.117633,4/3/2018 2:00:00 AM,66.809633,12.367633
12744,NOR,63.86135,9.856467,4/4/2018 2:00:00 AM,63.86135,9.006467
19335,NOR,70.671733,27.13395,4/12/2018 2:00:00 AM,71.171733,27.38395
25655,NOR,59.562417,5.55465,4/23/2018 2:00:00 AM,59.712417,4.80465
30817,NOR,64.3646,10.439133,4/24/2018 2:00:00 AM,64.3646,9.689133
13522,NOR,66.298867,12.813833,4/27/2018 2:00:00 AM,66.298867,12.063833
21957,NOR,68.402317,16.859267,5/9/2018 2:00:00 AM,68.852317,16.109267
14681,NOR,68.30505,15.134067,5/9/2018 2:00:00 AM,68.50505,14.384067
10870,NOR,65.7061,12.622733,5/16/2018 2:00:00 AM,65.75,11.75
30637,NOR,68.025067,16.21425,5/28/2018 2:00:00 AM,68.325067,15.46425
12841,NOR,62.615617,7.2765,6/4/2018 2:00:00 AM,62.640617,6.5265
22015,NOR,61.165617,5.052417,6/21/2018 2:00:00 AM,61.165617,4.252417
29996,NOR,66.53785,13.3251,7/9/2018 2:00:00 AM,66.53785,12.4751
19915,NOR,70.065917,20.801217,7/10/2018 2:00:00 AM,70.515917,20.801217
10783,NOR,69.931117,20.955433,7/10/2018 2:00:00 AM,70.431117,20.955433
11728,NOR,60.965267,4.907533,7/11/2018 2:00:00 AM,60.965267,4.157533
28316,NOR,63.995033,9.871283,7/16/2018 2:00:00 AM,63.995033,9.121283
10977,NOR,66.082425,12.419841,2/7/2008 1:00:00 AM,66.082425,11.669841
13520,NOR,69.619964,18.248686,7/17/2008 2:00:00 AM,70.2,18
13514,NOR,69.614302,18.012542,7/31/2013 2:00:00 AM,70.214302,18.012542
13515,NOR,69.608295,18.02883,7/31/2013 2:00:00 AM,70.208295,18.02883
13516,NOR,69.63765,18.038817,6/25/2015 2:00:00 AM,70.13765,18.038817
12259,NOR,62.43885,6.749933,4/30/2010 2:00:00 AM,62.41,5.7
27356,NOR,62.379,6.88645,12/3/2010 1:00:00 AM,62.41,5.7
18697,NOR,62.27914,7.121509,12/6/2010 1:00:00 AM,62.41,5.7
12608,NOR,64.141655,10.144621,1/17/2006 1:00:00 AM,64.141655,9.244621
10531,NOR,68.635482,15.49932,2/24/2006 1:00:00 AM,68.885482,14.64932
11402,NOR,68.628278,15.508995,2/27/2006 1:00:00 AM,68.878278,14.658995
12467,NOR,63.377917,8.22745,5/30/2007 2:00:00 AM,63.377917,7.47745
19582,NOR,60.397439,5.204163,8/28/2007 2:00:00 AM,60.397439,4.404163
11235,NOR,68.868484,14.915492,2/13/2008 1:00:00 AM,69.618484,14.165492
12461,NOR,63.187762,8.30255,5/26/2008 2:00:00 AM,63.187762,7.55255
11183,NOR,68.169906,14.243322,6/4/2008 2:00:00 AM,68.369906,13.493322
13942,NOR,69.023615,15.120146,7/4/2008 2:00:00 AM,69.523615,15.120146
12469,NOR,63.324554,8.201412,7/28/2008 2:00:00 AM,63.324554,7.451412
11232,NOR,68.792261,14.935598,8/14/2008 2:00:00 AM,69.662261,14.185598
20896,NOR,68.966067,15.257141,8/14/2008 2:00:00 AM,69.716067,14.507141
10164,NOR,62.066031,5.455175,9/26/2008 2:00:00 AM,62.066031,4.705175
14075,NOR,65.496624,12.144822,10/2/2008 2:00:00 AM,65.496624,11.394822
10900,NOR,65.474873,12.134232,10/2/2008 2:00:00 AM,65.474873,11.384232
10428,NOR,65.505463,12.137366,10/2/2008 2:00:00 AM,65.505463,11.387366
18456,NOR,64.181383,10.08595,2/19/2009 1:00:00 AM,64.181383,9.33595
10189,NOR,62.791819,6.484481,10/2/2009 2:00:00 AM,62.791819,5.734481
10456,NOR,66.384596,12.507409,1/20/2010 1:00:00 AM,66.384596,11.757409
12295,NOR,62.479626,6.222008,3/4/2010 1:00:00 AM,62.479626,5.472008
18696,NOR,59.805417,6.166417,8/26/2010 2:00:00 AM,59.805417,4.916417
13757,NOR,66.497076,12.891879,11/3/2010 1:00:00 AM,66.497076,12.091879
11578,NOR,60.1301,5.2261,11/8/2010 1:00:00 AM,60.1301,4.4761
14656,NOR,59.635133,5.355967,3/2/2011 1:00:00 AM,59.635133,4.555967
10631,NOR,70.542082,30.099479,6/21/2011 2:00:00 AM,71.442082,30.599479
21035,NOR,59.9725,5.352517,9/7/2011 2:00:00 AM,59.9725,4.502517
11114,NOR,67.088233,14.22295,10/24/2011 2:00:00 AM,67.088233,13.47295
11140,NOR,66.741102,13.513467,11/14/2011 1:00:00 AM,66.741102,12.763467
10506,NOR,68.657532,14.73163,1/5/2012 1:00:00 AM,68.807532,13.98163
14176,NOR,67.731075,14.770628,1/18/2012 1:00:00 AM,67.731075,14.020628
11461,NOR,59.405433,5.225983,1/25/2012 1:00:00 AM,59.405433,4.395983
10186,NOR,62.374292,6.344381,5/7/2012 2:00:00 AM,62.374292,5.594381
21535,NOR,62.257066,5.97044,7/5/2012 2:00:00 AM,62.3,5.05
13707,NOR,61.62685,5.251783,11/9/2012 1:00:00 AM,61.58,4.4
12194,NOR,62.022867,5.397567,3/13/2013 1:00:00 AM,62.022867,4.547567
11209,NOR,68.0752,13.563667,1/20/2015 1:00:00 AM,68.2752,12.813667
12231,NOR,62.08275,5.5295,2/18/2015 1:00:00 AM,62.08275,4.7675
10120,NOR,58.9359,6.029717,8/28/2015 2:00:00 AM,58.9359,5.229717
10995,NOR,66.547433,12.242067,4/11/2016 2:00:00 AM,66.547433,11.492067
24935,NOR,61.035483,4.732983,8/18/2016 2:00:00 AM,61.035483,3.982983
11767,NOR,61.045183,4.725033,8/18/2016 2:00:00 AM,61.045183,3.975033
29436,NOR,66.1185,12.814183,10/6/2016 2:00:00 AM,66.1435,12.064183
10511,NOR,68.86595,14.99655,4/3/2017 2:00:00 AM,69.61595,14.24655
26196,NOR,65.480083,12.1775,4/6/2018 2:00:00 AM,65.480083,11.4275
